property_type,sector,builtup,bedRoom,bathroom,balcony,agePossession,furnish_type,servant_room,store_room,luxury_score_category,floorNum_category,price
0.0,73.0,1493.0,3,3,3.0,0.0,0.0,0,1,0.0,1.0,142.0
0.0,12.0,1186.0,3,4,4.0,3.0,0.0,1,0,0.0,2.0,110.0
0.0,137.0,1807.0,3,5,3.0,3.0,0.0,1,0,0.0,2.0,123.0
0.0,133.0,1738.0,3,3,3.0,3.0,0.0,0,0,0.0,2.0,150.0
0.0,131.0,1177.0,2,2,2.0,2.0,0.0,0,0,2.0,0.0,65.0
0.0,131.0,1199.0,2,2,3.0,2.0,0.0,0,0,2.0,2.0,64.0
0.0,59.0,1699.0,3,3,2.0,3.0,2.0,0,0,2.0,0.0,165.0
0.0,59.0,1639.0,3,3,3.0,3.0,0.0,0,0,2.0,2.0,145.0
0.0,6.0,1616.0,3,3,3.0,1.0,0.0,0,0,2.0,2.0,195.0
0.0,119.0,3512.0,4,4,4.0,3.0,0.0,1,0,2.0,0.0,420.0
0.0,133.0,1806.0,3,4,3.0,3.0,0.0,1,0,2.0,2.0,155.0
0.0,124.0,2227.0,3,4,3.0,3.0,0.0,1,0,2.0,2.0,158.0
0.0,100.0,1764.0,3,4,4.0,0.0,0.0,1,0,2.0,0.0,232.0
0.0,125.0,1340.0,3,4,3.0,3.0,0.0,0,0,2.0,1.0,125.0
0.0,89.0,1432.0,2,2,1.0,3.0,0.0,0,0,2.0,2.0,220.00000000000003
0.0,12.0,1535.0,4,6,4.0,3.0,0.0,1,0,2.0,2.0,140.0
0.0,12.0,1145.0,3,3,3.0,3.0,2.0,0,0,1.0,0.0,120.0
0.0,127.0,1300.0,2,2,2.0,3.0,0.0,0,0,0.0,2.0,92.0
0.0,12.0,1305.0,3,4,3.0,3.0,0.0,1,0,0.0,0.0,125.0
0.0,12.0,1186.0,3,4,4.0,3.0,0.0,1,0,0.0,2.0,125.0
0.0,75.0,1471.0,3,3,1.0,0.0,0.0,0,1,0.0,2.0,185.0
0.0,75.0,2177.0,3,3,3.0,0.0,0.0,0,0,0.0,2.0,169.0
0.0,99.0,2200.0,3,3,2.0,3.0,0.0,0,0,2.0,2.0,350.0
0.0,99.0,1188.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,151.0
0.0,73.0,2199.0,3,3,4.0,0.0,0.0,1,0,1.0,2.0,186.0
0.0,14.0,1500.0,3,4,4.0,3.0,0.0,1,0,1.0,0.0,170.0
0.0,14.0,2116.0,3,3,4.0,3.0,0.0,1,0,1.0,0.0,200.0
0.0,9.0,1669.0,3,4,4.0,3.0,0.0,1,0,1.0,0.0,125.0
0.0,9.0,1491.0,3,3,3.0,3.0,0.0,0,0,1.0,0.0,98.0
0.0,9.0,1269.0,2,2,4.0,3.0,0.0,0,0,1.0,2.0,85.0
0.0,9.0,1149.0,2,2,3.0,3.0,0.0,0,0,1.0,2.0,75.0
0.0,13.0,544.0,2,2,1.0,3.0,0.0,0,0,1.0,2.0,30.0
0.0,15.0,1550.0,3,3,3.0,3.0,0.0,0,0,2.0,0.0,170.0
0.0,15.0,1584.0,3,3,4.0,3.0,0.0,0,0,1.0,0.0,140.0
0.0,101.0,1346.0,3,3,2.0,1.0,2.0,1,0,2.0,2.0,170.0
0.0,131.0,1765.0,3,4,3.0,3.0,2.0,1,0,0.0,2.0,90.0
0.0,131.0,2861.0,4,4,3.0,3.0,2.0,0,0,2.0,2.0,125.0
0.0,131.0,1222.0,2,2,3.0,3.0,0.0,0,0,2.0,2.0,65.0
0.0,131.0,1765.0,3,4,3.0,3.0,0.0,1,0,2.0,2.0,90.0
0.0,131.0,1222.0,2,2,3.0,3.0,2.0,0,0,2.0,2.0,65.0
0.0,131.0,1122.0,2,2,3.0,3.0,0.0,0,0,2.0,2.0,66.0
0.0,2.0,1900.0,3,3,4.0,0.0,2.0,1,0,2.0,2.0,91.0
0.0,2.0,2555.0,3,3,2.0,0.0,2.0,0,0,2.0,1.0,85.0
0.0,5.0,2082.0,3,3,4.0,3.0,2.0,1,0,2.0,2.0,85.0
0.0,98.0,2194.0,4,4,0.0,3.0,2.0,0,1,2.0,1.0,290.0
0.0,98.0,2194.0,4,4,3.0,3.0,2.0,1,0,2.0,2.0,285.0
0.0,98.0,1833.0,3,3,3.0,3.0,2.0,1,0,2.0,1.0,224.00000000000003
0.0,98.0,1650.06,3,3,3.0,3.0,0.0,1,0,0.0,2.0,255.0
0.0,98.0,1975.05,4,4,3.0,3.0,0.0,1,0,2.0,1.0,285.0
0.0,98.0,1493.0,3,3,3.0,3.0,0.0,1,0,2.0,2.0,250.0
0.0,77.0,2400.0,3,3,3.0,0.0,2.0,1,0,1.0,2.0,275.0
0.0,54.0,1398.0,3,4,2.0,0.0,0.0,1,0,2.0,2.0,135.0
0.0,77.0,2093.06,3,3,3.0,0.0,2.0,0,1,2.0,0.0,251.0
0.0,100.0,2855.0,4,4,4.0,3.0,2.0,1,0,0.0,0.0,450.0
0.0,77.0,1894.0,3,3,3.0,3.0,0.0,0,0,2.0,0.0,250.0
0.0,124.0,1484.0,2,2,3.0,3.0,2.0,0,0,0.0,2.0,114.0
0.0,124.0,2545.0,4,5,4.0,3.0,0.0,0,0,1.0,1.0,185.0
0.0,99.0,1700.06,3,4,3.0,3.0,0.0,1,0,1.0,2.0,280.0
0.0,99.0,1082.0,2,2,3.0,3.0,0.0,0,0,0.0,2.0,145.0
0.0,120.0,1234.0,3,3,3.0,0.0,0.0,0,0,0.0,2.0,85.75
0.0,115.0,1265.0,3,3,3.0,3.0,0.0,0,0,0.0,0.0,128.0
0.0,115.0,1320.0,3,3,3.0,3.0,0.0,0,0,0.0,2.0,120.0
0.0,119.0,1463.0,3,2,4.0,3.0,0.0,0,0,0.0,2.0,115.0
0.0,119.0,1223.0,2,2,3.0,3.0,0.0,0,0,0.0,2.0,87.99
0.0,119.0,1300.0,2,2,3.0,3.0,0.0,0,0,2.0,2.0,86.99
0.0,7.0,2456.0,4,6,4.0,3.0,0.0,1,0,2.0,0.0,240.0
0.0,14.0,1500.0,3,3,2.0,3.0,0.0,1,0,2.0,1.0,85.0
0.0,6.0,1009.0,2,2,3.0,3.0,0.0,0,1,2.0,1.0,130.0
0.0,121.0,1668.0,3,3,4.0,3.0,0.0,0,0,2.0,1.0,185.0
0.0,6.0,1456.0,3,3,4.0,3.0,0.0,0,1,2.0,1.0,200.0
0.0,95.0,3933.0,4,6,3.0,3.0,0.0,1,0,2.0,0.0,995.0
0.0,95.0,3867.0,4,6,3.0,3.0,0.0,1,0,2.0,2.0,920.0
0.0,53.0,1619.0,3,3,3.0,2.0,0.0,0,0,2.0,2.0,179.0
0.0,15.0,2100.0,3,4,4.0,3.0,1.0,1,0,1.0,0.0,210.0
0.0,12.0,1305.0,3,4,3.0,3.0,0.0,1,0,2.0,2.0,114.0
0.0,137.0,1790.0,3,5,3.0,3.0,0.0,1,0,1.0,2.0,113.0
0.0,12.0,1345.0,3,4,4.0,3.0,0.0,1,0,1.0,2.0,105.0
0.0,22.0,2599.0,3,3,3.0,1.0,0.0,1,0,1.0,2.0,278.0
0.0,22.0,1276.0,2,2,3.0,1.0,0.0,0,0,1.0,1.0,155.0
0.0,22.0,1090.0,2,2,3.0,1.0,0.0,0,0,1.0,2.0,135.0
0.0,22.0,1350.0,2,2,3.0,1.0,0.0,0,0,2.0,2.0,138.0
0.0,22.0,2210.0,3,3,3.0,1.0,0.0,1,0,2.0,0.0,235.0
0.0,6.0,1531.0,3,3,3.0,3.0,0.0,0,0,1.0,1.0,180.0
0.0,6.0,1100.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,124.0
0.0,6.0,828.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,96.0
0.0,6.0,1758.0,3,4,4.0,0.0,1.0,1,0,1.0,0.0,182.0
0.0,6.0,2312.0,4,5,4.0,0.0,1.0,1,0,2.0,0.0,265.0
0.0,6.0,1945.0,3,4,4.0,0.0,0.0,1,0,2.0,2.0,220.00000000000003
0.0,6.0,1748.0,3,4,4.0,0.0,0.0,1,0,2.0,2.0,178.0
0.0,15.0,2303.0,3,3,4.0,0.0,1.0,1,0,2.0,2.0,168.0
0.0,15.0,1702.0,3,2,3.0,0.0,0.0,0,0,1.0,0.0,130.0
0.0,13.0,598.0,2,2,1.0,3.0,2.0,0,0,1.0,2.0,49.5
0.0,122.0,1537.0,3,3,3.0,3.0,2.0,0,1,2.0,2.0,108.0
0.0,115.0,2050.0,3,4,3.0,1.0,0.0,0,0,1.0,2.0,172.0
0.0,39.0,706.0,2,2,2.0,0.0,0.0,0,0,1.0,1.0,16.0
0.0,139.0,743.0,2,2,1.0,1.0,0.0,0,0,1.0,2.0,20.0
0.0,79.0,1007.0,2,2,1.0,3.0,2.0,0,0,1.0,2.0,71.5
0.0,139.0,922.0,2,2,1.0,3.0,0.0,0,0,2.0,1.0,54.0
0.0,119.0,985.0,2,2,2.0,0.0,0.0,0,0,1.0,0.0,64.5
0.0,73.0,1611.0,3,3,1.0,3.0,0.0,0,0,1.0,1.0,138.0
0.0,59.0,655.0,2,3,2.0,4.0,0.0,0,0,2.0,2.0,45.0
0.0,57.0,453.0,1,1,1.0,3.0,0.0,0,0,1.0,2.0,45.0
0.0,122.0,1588.0,3,2,3.0,3.0,0.0,0,0,2.0,0.0,115.0
0.0,75.0,3355.0,4,5,3.0,0.0,0.0,1,0,2.0,2.0,360.0
0.0,132.0,1186.0,2,2,2.0,3.0,0.0,0,0,2.0,0.0,90.0
0.0,86.0,678.0,1,2,1.0,2.0,1.0,0,0,1.0,1.0,55.0
0.0,108.0,683.0,1,1,0.0,1.0,0.0,0,0,2.0,2.0,90.0
0.0,20.0,373.0,1,1,1.0,3.0,0.0,0,0,2.0,1.0,50.0
0.0,98.0,2266.0,3,3,3.0,4.0,0.0,1,0,1.0,0.0,286.0
0.0,80.0,278.0,1,1,0.0,0.0,2.0,0,0,1.0,1.0,29.0
0.0,7.0,1257.0,2,3,3.0,3.0,1.0,1,0,1.0,1.0,89.0
0.0,7.0,1734.0,3,4,4.0,1.0,1.0,1,0,2.0,2.0,112.0
0.0,133.0,579.0,3,3,1.0,3.0,0.0,0,0,1.0,1.0,50.0
0.0,137.0,1807.0,3,5,4.0,1.0,0.0,0,0,2.0,2.0,140.0
0.0,131.0,2005.0,4,4,4.0,3.0,0.0,0,0,1.0,2.0,205.0
0.0,139.0,1131.0,2,2,4.0,3.0,2.0,0,0,2.0,2.0,86.92
0.0,99.0,1048.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,132.0
0.0,125.0,1340.0,2,2,3.0,3.0,0.0,0,0,2.0,2.0,130.0
0.0,139.0,1210.0,3,2,4.0,1.0,0.0,0,0,2.0,2.0,94.99
0.0,133.0,711.0,3,3,1.0,3.0,0.0,0,0,1.0,1.0,42.0
0.0,124.0,1344.0,3,3,1.0,3.0,0.0,0,0,2.0,1.0,88.4
0.0,75.0,2493.0,4,3,4.0,2.0,0.0,0,0,2.0,2.0,200.0
0.0,83.0,2119.0,3,3,4.0,2.0,0.0,1,0,1.0,2.0,385.0
0.0,22.0,2955.0,5,4,4.0,1.0,0.0,0,0,1.0,1.0,372.0
0.0,59.0,644.0,2,2,3.0,1.0,0.0,0,0,1.0,2.0,68.0
0.0,53.0,84.0,2,2,2.0,4.0,2.0,0,0,1.0,2.0,131.0
0.0,53.0,2217.0,3,3,3.0,4.0,0.0,1,0,1.0,1.0,165.0
0.0,113.0,1582.0,3,4,4.0,1.0,0.0,1,0,2.0,2.0,190.0
0.0,132.0,2577.0,4,3,4.0,3.0,0.0,0,0,2.0,1.0,180.0
0.0,6.0,567.0,2,2,1.0,3.0,1.0,0,0,2.0,0.0,45.0
0.0,80.0,2127.0,3,3,3.0,0.0,0.0,1,0,1.0,2.0,185.0
0.0,135.0,713.0,2,2,3.0,1.0,0.0,0,0,1.0,2.0,80.0
0.0,100.0,1407.0,3,3,4.0,0.0,2.0,0,0,0.0,1.0,100.0
0.0,123.0,1457.0,2,2,3.0,3.0,0.0,0,0,1.0,2.0,120.0
0.0,139.0,1080.0,3,2,2.0,1.0,0.0,0,0,2.0,2.0,85.0
0.0,139.0,694.0,2,2,2.0,3.0,0.0,0,0,1.0,0.0,35.0
0.0,126.0,120.0,2,2,1.0,1.0,0.0,0,0,1.0,0.0,115.0
0.0,133.0,2093.0,4,4,3.0,3.0,2.0,0,0,1.0,2.0,100.0
0.0,132.0,1271.0,2,2,4.0,0.0,0.0,0,0,2.0,2.0,96.0
0.0,125.0,1747.0,3,3,3.0,0.0,0.0,1,0,1.0,0.0,130.0
0.0,46.0,2590.0,3,5,4.0,2.0,2.0,0,0,2.0,2.0,300.0
0.0,128.0,1179.0,3,3,2.0,1.0,0.0,0,0,1.0,1.0,130.0
0.0,67.0,2722.0,4,4,4.0,0.0,0.0,1,0,1.0,2.0,250.0
0.0,113.0,1810.0,3,3,3.0,1.0,0.0,1,0,1.0,0.0,225.0
0.0,119.0,1352.0,3,2,4.0,3.0,0.0,0,0,1.0,2.0,145.0
0.0,115.0,1494.0,2,2,4.0,3.0,0.0,0,0,2.0,2.0,145.0
0.0,112.0,1513.0,3,3,2.0,4.0,1.0,0,0,1.0,1.0,190.0
0.0,133.0,711.0,3,3,1.0,1.0,1.0,0,0,2.0,0.0,50.0
0.0,102.0,1365.0,3,2,4.0,1.0,0.0,0,0,1.0,2.0,145.0
0.0,128.0,1103.0,2,2,2.0,4.0,1.0,0,0,2.0,2.0,105.0
0.0,88.0,5010.0,5,6,4.0,0.0,0.0,1,0,1.0,0.0,550.0
0.0,135.0,1364.0,2,2,2.0,1.0,0.0,0,0,2.0,2.0,56.0
0.0,135.0,1364.0,2,2,2.0,1.0,0.0,0,0,1.0,2.0,57.0
0.0,9.0,2544.0,3,4,4.0,1.0,2.0,1,0,1.0,0.0,230.0
0.0,106.0,1527.0,3,5,3.0,1.0,2.0,1,0,2.0,2.0,175.0
0.0,6.0,1314.0,3,3,3.0,3.0,0.0,0,0,2.0,2.0,160.0
0.0,95.0,2875.0,3,3,3.0,1.0,0.0,1,0,1.0,0.0,395.0
0.0,58.0,925.0,2,2,1.0,3.0,0.0,0,0,2.0,2.0,38.0
0.0,135.0,670.0,2,2,2.0,1.0,0.0,0,0,2.0,0.0,41.5
0.0,133.0,1828.0,4,4,3.0,1.0,0.0,0,0,2.0,0.0,100.0
0.0,59.0,778.0,3,3,2.0,4.0,0.0,0,0,2.0,1.0,50.0
0.0,133.0,1473.0,3,2,2.0,3.0,0.0,0,0,2.0,2.0,80.0
0.0,58.0,1593.0,3,3,2.0,1.0,0.0,0,0,2.0,1.0,86.0
0.0,125.0,1530.0,3,2,1.0,1.0,2.0,0,0,1.0,1.0,125.0
0.0,98.0,3044.0,3,3,3.0,0.0,0.0,0,0,2.0,2.0,590.0
0.0,52.0,1450.0,3,2,2.0,0.0,2.0,0,0,1.0,1.0,120.0
0.0,139.0,1131.0,2,2,3.0,4.0,0.0,0,0,2.0,2.0,95.5
0.0,99.0,1950.13,3,3,2.0,1.0,0.0,1,0,2.0,0.0,280.0
0.0,139.0,588.0,2,2,2.0,1.0,0.0,0,0,1.0,0.0,28.0
0.0,6.0,1336.0,3,3,2.0,1.0,2.0,0,0,2.0,1.0,203.0
0.0,137.0,500.0,2,1,0.0,3.0,0.0,0,0,1.0,0.0,30.0
0.0,138.0,1433.0,3,3,3.0,2.0,0.0,0,0,2.0,2.0,75.0
0.0,107.0,2111.0,4,3,3.0,3.0,0.0,0,0,2.0,1.0,170.0
0.0,21.0,1500.05,2,2,3.0,3.0,0.0,1,1,1.0,2.0,310.0
0.0,136.0,733.0,2,2,2.0,1.0,1.0,0,0,1.0,2.0,40.0
0.0,48.0,1604.0,2,2,2.0,4.0,0.0,0,0,2.0,2.0,130.0
0.0,139.0,640.0,2,2,2.0,1.0,0.0,0,0,2.0,2.0,26.0
0.0,139.0,516.0,2,2,1.0,3.0,0.0,0,0,1.0,0.0,24.0
0.0,100.0,889.0,2,2,1.0,1.0,0.0,0,0,2.0,2.0,56.0
0.0,52.0,2664.0,4,5,4.0,3.0,0.0,1,0,2.0,1.0,550.0
0.0,132.0,2604.0,4,4,4.0,0.0,2.0,1,0,2.0,2.0,180.0
0.0,125.0,1746.0,3,3,1.0,3.0,0.0,0,0,1.0,0.0,160.0
0.0,20.0,1338.0,2,2,1.0,4.0,0.0,0,0,1.0,2.0,96.07
0.0,15.0,1213.0,3,2,2.0,3.0,0.0,0,0,1.0,2.0,79.0
0.0,139.0,564.0,2,2,2.0,1.0,0.0,0,0,1.0,1.0,42.0
0.0,96.0,2034.0,3,3,4.0,1.0,0.0,0,0,1.0,2.0,335.0
0.0,73.0,4777.0,3,4,3.0,0.0,0.0,0,0,1.0,0.0,500.0
0.0,106.0,1078.0,3,2,2.0,0.0,0.0,0,0,0.0,2.0,100.0
0.0,73.0,2574.0,3,4,4.0,0.0,2.0,0,0,2.0,2.0,275.0
0.0,14.0,1250.0,2,2,2.0,1.0,2.0,0,0,2.0,0.0,240.0
0.0,97.0,2152.82,3,3,3.0,4.0,0.0,0,0,1.0,2.0,315.0
0.0,139.0,1175.0,2,2,4.0,1.0,1.0,0,0,1.0,2.0,95.0
0.0,53.0,113.0,3,2,4.0,1.0,0.0,0,0,2.0,0.0,140.0
0.0,53.0,1439.0,3,3,4.0,1.0,0.0,0,0,2.0,1.0,215.0
0.0,132.0,2577.0,3,3,4.0,3.0,0.0,0,0,1.0,1.0,180.0
0.0,137.0,583.0,2,2,2.0,1.0,0.0,0,0,1.0,2.0,31.0
0.0,59.0,1450.0,3,3,2.0,4.0,1.0,0,0,2.0,1.0,107.0
0.0,14.0,1505.0,2,2,2.0,3.0,2.0,0,0,1.0,0.0,70.0
0.0,139.0,1319.0,3,2,3.0,3.0,0.0,0,0,1.0,0.0,110.0
0.0,77.0,1098.0,2,2,2.0,0.0,0.0,0,0,2.0,1.0,105.0
0.0,139.0,681.0,2,2,1.0,3.0,0.0,0,0,1.0,0.0,25.0
0.0,128.0,769.0,2,2,2.0,3.0,2.0,0,0,1.0,2.0,42.0
0.0,97.0,1400.0,2,2,2.0,4.0,2.0,0,0,1.0,1.0,210.0
0.0,135.0,3568.0,1,1,1.0,3.0,0.0,0,0,1.0,0.0,19.0
0.0,79.0,2300.0,4,4,3.0,3.0,2.0,0,0,1.0,1.0,210.0
0.0,133.0,2266.0,4,4,3.0,3.0,0.0,0,0,1.0,2.0,144.0
0.0,133.0,1595.0,3,3,2.0,3.0,0.0,0,0,1.0,2.0,70.85
0.0,139.0,438.0,1,1,1.0,3.0,0.0,0,0,1.0,1.0,21.0
0.0,6.0,1654.0,3,3,3.0,4.0,0.0,0,0,1.0,0.0,250.0
0.0,135.0,670.0,2,2,2.0,1.0,0.0,0,0,1.0,0.0,41.5
0.0,133.0,1315.0,3,1,3.0,0.0,0.0,0,0,2.0,1.0,56.0
0.0,35.0,800.0,2,2,2.0,3.0,2.0,0,0,2.0,2.0,35.0
0.0,2.0,1900.0,3,3,3.0,2.0,0.0,1,0,1.0,1.0,90.0
0.0,119.0,1989.0,3,3,4.0,2.0,0.0,0,0,1.0,2.0,135.0
0.0,22.0,1806.0,3,3,3.0,1.0,0.0,0,0,2.0,0.0,200.0
0.0,103.0,584.0,2,1,1.0,3.0,0.0,0,0,1.0,0.0,60.0
0.0,14.0,2060.0,2,2,2.0,3.0,0.0,0,0,2.0,1.0,100.0
0.0,133.0,1584.0,4,4,2.0,0.0,0.0,0,1,1.0,1.0,87.0
0.0,107.0,1426.0,2,2,3.0,0.0,0.0,0,0,1.0,0.0,130.0
0.0,135.0,744.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,48.0
0.0,13.0,1236.0,2,2,4.0,0.0,0.0,0,0,1.0,1.0,94.0
0.0,103.0,991.0,2,2,2.0,4.0,0.0,0,0,1.0,2.0,75.0
0.0,108.0,590.0,2,2,1.0,3.0,0.0,0,0,2.0,2.0,65.0
0.0,53.0,1697.0,3,3,4.0,1.0,1.0,0,0,2.0,2.0,170.0
0.0,105.0,889.0,3,2,1.0,1.0,0.0,0,0,2.0,1.0,48.0
0.0,39.0,996.0,2,2,1.0,0.0,0.0,0,0,1.0,1.0,55.0
0.0,97.0,693.0,1,1,0.0,4.0,0.0,0,0,1.0,2.0,70.0
0.0,97.0,1166.0,2,2,2.0,4.0,0.0,0,0,2.0,1.0,155.0
0.0,79.0,459.0,1,1,2.0,2.0,0.0,0,0,2.0,1.0,30.0
0.0,122.0,1127.0,2,2,2.0,0.0,0.0,0,0,2.0,2.0,87.0
0.0,110.0,1444.0,2,2,2.0,1.0,0.0,0,0,2.0,0.0,100.0
0.0,101.0,1296.0,2,2,2.0,1.0,0.0,0,0,2.0,1.0,130.0
0.0,3.0,3888.0,4,4,2.0,4.0,0.0,1,0,1.0,2.0,400.0
0.0,128.0,1946.0,3,3,4.0,1.0,0.0,1,0,2.0,0.0,185.0
0.0,106.0,1950.0,3,5,0.0,3.0,2.0,0,0,1.0,1.0,175.0
0.0,81.0,2895.0,3,4,4.0,1.0,0.0,0,0,1.0,0.0,480.0
0.0,53.0,1409.0,3,2,4.0,1.0,0.0,0,0,2.0,0.0,130.0
0.0,58.0,1435.0,3,3,3.0,3.0,0.0,0,0,1.0,2.0,90.0
0.0,66.0,2801.0,4,4,4.0,0.0,1.0,0,0,1.0,0.0,580.0
0.0,107.0,1262.0,2,2,2.0,3.0,0.0,0,0,2.0,0.0,140.0
0.0,108.0,1200.0,2,2,0.0,0.0,0.0,0,0,1.0,2.0,95.0
0.0,53.0,1409.0,3,2,4.0,1.0,0.0,0,0,1.0,0.0,135.0
0.0,125.0,1877.0,3,2,1.0,1.0,2.0,0,0,1.0,2.0,95.0
0.0,131.0,1224.0,2,2,3.0,1.0,0.0,0,0,1.0,2.0,70.0
0.0,14.0,2204.0,4,5,4.0,3.0,0.0,1,0,1.0,1.0,300.0
0.0,139.0,473.0,1,1,1.0,1.0,0.0,0,0,1.0,2.0,20.0
0.0,133.0,905.0,2,2,3.0,0.0,0.0,0,0,1.0,1.0,50.0
0.0,22.0,1507.0,3,3,2.0,4.0,0.0,0,0,2.0,0.0,200.0
0.0,128.0,1944.0,3,3,4.0,4.0,0.0,0,0,1.0,2.0,170.0
0.0,57.0,657.0,2,2,2.0,3.0,0.0,0,0,2.0,2.0,65.0
0.0,96.0,3956.0,4,4,3.0,1.0,0.0,0,0,2.0,0.0,752.0
0.0,22.0,2553.0,4,4,4.0,4.0,0.0,1,0,2.0,2.0,287.0
0.0,53.0,86.0,2,2,3.0,1.0,0.0,0,0,2.0,1.0,120.0
0.0,103.0,667.0,2,1,1.0,3.0,0.0,0,0,1.0,0.0,60.0
0.0,106.0,2166.0,3,5,3.0,1.0,0.0,0,0,2.0,1.0,180.0
0.0,119.0,547.0,2,2,1.0,3.0,0.0,0,0,2.0,0.0,48.0
0.0,45.0,3133.0,3,4,3.0,2.0,0.0,1,1,1.0,2.0,430.0
0.0,128.0,998.0,2,2,2.0,1.0,0.0,0,0,2.0,2.0,90.0
0.0,107.0,2150.0,3,3,4.0,3.0,0.0,0,0,1.0,0.0,275.0
0.0,107.0,1450.0,3,3,4.0,3.0,0.0,0,0,1.0,1.0,120.0
0.0,12.0,778.0,1,1,1.0,1.0,0.0,0,0,2.0,0.0,46.0
0.0,59.0,1439.0,3,3,2.0,4.0,0.0,0,0,2.0,1.0,110.0
0.0,102.0,1127.0,2,2,3.0,1.0,0.0,0,0,2.0,2.0,115.0
0.0,80.0,512.0,1,1,0.0,0.0,2.0,0,0,2.0,1.0,45.0
0.0,139.0,590.0,2,2,1.0,1.0,2.0,0,0,2.0,2.0,45.0
0.0,134.0,730.0,2,2,0.0,3.0,0.0,0,0,1.0,1.0,40.0
0.0,139.0,900.0,2,2,2.0,3.0,0.0,0,0,2.0,1.0,40.3
0.0,98.0,1592.0,2,2,3.0,4.0,0.0,0,0,1.0,2.0,225.0
0.0,96.0,3077.0,3,3,4.0,1.0,2.0,0,0,1.0,1.0,340.0
0.0,120.0,1800.0,4,3,0.0,3.0,0.0,0,0,1.0,1.0,145.0
0.0,103.0,1100.0,2,3,0.0,3.0,0.0,0,0,1.0,1.0,120.0
0.0,98.0,1141.0,2,2,3.0,4.0,0.0,0,0,1.0,2.0,190.0
0.0,126.0,1652.0,3,3,3.0,1.0,2.0,0,0,1.0,0.0,165.0
0.0,111.0,2018.09,3,3,3.0,1.0,0.0,0,1,2.0,0.0,270.0
0.0,139.0,676.0,2,2,3.0,1.0,0.0,0,0,1.0,2.0,54.0
0.0,139.0,778.0,1,1,1.0,1.0,2.0,0,0,2.0,1.0,22.0
0.0,139.0,533.0,2,2,2.0,3.0,0.0,0,0,1.0,2.0,29.0
0.0,18.0,761.0,2,2,0.0,3.0,0.0,0,0,1.0,0.0,32.5
0.0,9.0,301.0,1,1,1.0,3.0,2.0,0,0,1.0,2.0,20.0
0.0,7.0,1845.0,3,3,3.0,3.0,0.0,0,0,1.0,1.0,157.0
0.0,59.0,860.0,2,2,2.0,4.0,0.0,0,0,1.0,1.0,80.0
0.0,59.0,1600.0,3,3,4.0,4.0,0.0,0,0,1.0,2.0,135.0
0.0,103.0,2185.0,4,4,1.0,3.0,2.0,0,0,1.0,0.0,200.0
0.0,139.0,1210.0,3,2,3.0,3.0,0.0,0,0,2.0,2.0,87.0
0.0,139.0,1144.0,2,2,2.0,3.0,2.0,0,0,1.0,2.0,78.0
0.0,108.0,1084.0,2,2,2.0,0.0,0.0,0,0,1.0,2.0,95.0
0.0,133.0,2350.0,3,2,3.0,3.0,0.0,0,0,1.0,1.0,110.0
0.0,97.0,2150.12,3,3,3.0,4.0,0.0,1,0,1.0,2.0,330.0
0.0,53.0,2371.0,4,4,3.0,1.0,0.0,1,0,1.0,1.0,296.0
0.0,133.0,1175.0,3,2,2.0,1.0,0.0,0,0,2.0,0.0,79.0
0.0,133.0,1175.0,3,2,2.0,1.0,0.0,0,0,2.0,0.0,79.0
0.0,53.0,1500.0,3,3,4.0,1.0,0.0,1,0,1.0,2.0,170.0
0.0,126.0,1674.0,3,3,4.0,3.0,0.0,0,0,1.0,2.0,140.0
0.0,133.0,1281.0,3,3,3.0,1.0,1.0,0,0,1.0,2.0,58.0
0.0,115.0,2675.0,4,5,2.0,1.0,2.0,1,0,1.0,2.0,255.0
0.0,9.0,1365.0,3,3,3.0,4.0,0.0,0,0,2.0,0.0,190.0
0.0,102.0,938.0,2,2,3.0,1.0,0.0,0,0,1.0,2.0,125.0
0.0,7.0,1683.0,3,3,4.0,3.0,0.0,0,0,1.0,0.0,165.0
0.0,133.0,1415.0,3,3,3.0,3.0,2.0,0,0,2.0,1.0,75.0
0.0,2.0,2611.0,4,6,4.0,3.0,2.0,1,0,1.0,2.0,160.0
0.0,13.0,1281.0,2,2,3.0,3.0,2.0,0,0,2.0,1.0,115.0
0.0,9.0,1120.0,3,2,2.0,4.0,0.0,0,0,2.0,2.0,140.0
0.0,119.0,1982.0,3,3,3.0,0.0,0.0,1,0,1.0,1.0,128.0
0.0,139.0,1201.0,3,2,4.0,1.0,0.0,0,0,2.0,2.0,75.0
0.0,1.0,833.0,2,2,2.0,1.0,0.0,0,0,1.0,2.0,100.0
0.0,135.0,660.0,2,2,3.0,4.0,0.0,0,0,1.0,1.0,40.0
0.0,106.0,1950.0,3,4,2.0,3.0,0.0,1,0,1.0,0.0,175.0
0.0,98.0,1015.0,2,2,3.0,1.0,0.0,0,0,1.0,2.0,210.0
0.0,94.0,1549.0,3,3,1.0,4.0,0.0,0,0,1.0,1.0,250.0
0.0,16.0,3950.0,6,4,2.0,0.0,0.0,0,0,2.0,2.0,230.0
