property_type,society,sector,price_in_lacs,price_per_sqft_inrs,area,areaWithType,super_builtup,builtup,carpet_area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,furnish_type,servant_room,study room,pooja room,store_room,others,luxury_score
flat,greenopolis,sector 89 ,130.0,6806.0,1910.08,Carpet area: 1910 (177.44 sq.m.),,,1910.0,3,3,3+,1.0,South-West,New Property,2.0,1,0,0,0,0,79.0
flat,central park flower valley aqua front towers,sector 33,170.0,9502.0,1789.1,Super Built up area 1789(166.2 sq.m.),1789.0,,,3,3,3,12.0,,Under Construction,2.0,0,0,0,0,0,28.0
flat,sare homes,sector 92 ,125.0,6200.0,2016.13,Built Up area: 2040 (189.52 sq.m.),,2040.0,,4,3,0,16.0,,Under Construction,0.0,0,0,0,0,0,131.0
flat,vatika sovereign next sector-82 a gurgaon,sector 82a ,291.0,6700.0,4343.28,Super Built up area 4350(404.13 sq.m.)Carpet area: 3480 sq.ft. (323.3 sq.m.),4350.0,,3480.0,4,4,3,6.0,East,Under Construction,0.0,1,1,0,1,0,44.0
flat,bhagwati sadan,sector 12 ,115.0,5750.0,2000.0,Super Built up area 2500(232.26 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),2500.0,2000.0,1750.0,3,4,2,2.0,,Old Property,0.0,1,1,0,0,1,49.0
flat,smart world gems,sector 89 ,120.0,12526.0,958.01,Carpet area: 958 (89 sq.m.),,,958.0,3,3,3,3.0,East,Under Construction,0.0,0,0,1,1,0,30.0
flat,micasa sec 68,sohna road road,150.0,12244.0,1225.09,Carpet area: 1225 (113.81 sq.m.),,,1225.0,2,2,3,11.0,,New Property,2.0,0,0,0,0,0,69.0
flat,eldeco accolade,sohna road,130.0,7424.0,1751.08,Super Built up area 1751(162.67 sq.m.)Carpet area: 1290 sq.ft. (119.84 sq.m.),1751.0,,1290.0,3,3,3+,10.0,East,Relatively New,0.0,0,0,0,0,0,48.0
flat,hero homes,sector 104 ,175.0,10361.0,1689.03,Super Built up area 1689(156.91 sq.m.),1689.0,,,3,3,3,2.0,,Under Construction,0.0,0,0,0,0,0,0.0
flat,shyam sadan,sector 3 phase 2,55.0,6470.0,850.08,Carpet area: 700 (65.03 sq.m.),,,700.0,2,2,1,4.0,West,Relatively New,0.0,0,1,0,0,0,0.0
flat,m3m heights,sector 65 ,250.0,13600.0,1838.24,Super Built up area 1828(169.83 sq.m.),1828.0,,,3,3,3,19.0,,Under Construction,0.0,0,0,0,0,0,53.0
flat,supertech hilltown,sector 2 ,80.0,5556.0,1439.88,Built Up area: 1440 (133.78 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),,1440.0,1080.0,3,2,3,8.0,,Undefined,0.0,0,0,0,0,0,0.0
flat,raheja vedaanta,sector 108 ,70.0,4666.0,1500.21,Built Up area: 1468 (136.38 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),,1468.0,1150.0,2,2,1,10.0,West,Moderately Old,0.0,0,0,0,0,0,91.0
flat,bptp terra,sector 37d ,195.0,14444.0,1350.04,Super Built up area 2191(203.55 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2191.0,1650.0,1350.0,4,3,3,7.0,,Under Construction,0.0,0,0,0,0,0,144.0
flat,green court,sector 90 ,45.0,7188.0,626.04,Carpet area: 626 (58.16 sq.m.),,,626.0,2,2,1,2.0,,New Property,0.0,0,0,0,0,0,16.0
flat,m3m golf hills phase 1,sector 79 ,170.0,10828.0,1570.0,Built Up area: 1570 (145.86 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),,1570.0,1099.0,3,2,3,10.0,,Undefined,1.0,0,0,0,0,0,120.0
flat,pyramid urban homes 2,sector 86 ,50.0,9615.0,520.02,Carpet area: 520 (48.31 sq.m.),,,520.0,2,2,1,10.0,,Relatively New,2.0,0,0,0,0,0,96.0
flat,m3m heights,sector 65 ,280.0,15000.0,1866.67,Super Built up area 1828(169.83 sq.m.),1828.0,,,3,3,3,20.0,North-East,Under Construction,0.0,0,0,0,0,0,0.0
flat,godrej nature plus,sector 33,145.0,15664.0,925.69,Built Up area: 118 Carpet area: 86 sq.m.,,,86.0,3,2,3+,20.0,,Under Construction,0.0,0,1,0,0,0,0.0
flat,smart world orchard,sector 61 ,220.00000000000003,13496.0,1630.11,Carpet area: 1630 (151.43 sq.m.),,,1630.0,3,3,2,3.0,,Under Construction,0.0,0,0,0,0,0,44.0
flat,ashiana anmol,sohna road,90.0,9463.0,951.07,Super Built up area 1275(118.45 sq.m.)Carpet area: 951 sq.ft. (88.35 sq.m.),1275.0,,951.0,2,2,2,13.0,South,Relatively New,2.0,0,0,0,0,0,72.0
flat,signature signum 95a,sector 95 ,40.0,7782.0,514.01,Carpet area: 514 (47.75 sq.m.),,,514.0,2,2,2,3.0,East,New Property,0.0,0,0,0,0,0,43.0
flat,umang winter hills,sector 77 ,135.0,7780.0,1735.22,Super Built up area 1735(161.19 sq.m.)Carpet area: 1199 sq.ft. (111.39 sq.m.),1735.0,,1199.0,3,3,3+,7.0,,New Property,0.0,0,0,0,1,0,0.0
flat,aardhya homesh,sector 67a ,185.0,8043.0,2300.14,Carpet area: 2300 (213.68 sq.m.),,,2300.0,4,4,0,4.0,East,Undefined,0.0,0,0,0,0,0,66.0
flat,rof ananda,sector 95 ,25.0,6578.0,380.05,Super Built up area 380(35.3 sq.m.),380.0,,,1,1,1,4.0,,New Property,0.0,0,0,0,0,0,39.0
flat,smart world gems,sector 89 ,88.0,7963.0,1105.11,Carpet area: 1105 (102.66 sq.m.),,,1105.0,2,2,3,2.0,,New Property,0.0,0,1,0,0,0,72.0
flat,assotech blith,sector 99 ,115.0,6593.0,1744.27,Super Built up area 1365(126.81 sq.m.),1365.0,,,2,2,2,2.0,,New Property,0.0,0,0,0,0,1,65.0
flat,raheja vanya,sector 99a ,85.0,6789.0,1252.03,Super Built up area 1252(116.31 sq.m.),1252.0,,,2,2,2,3.0,West,New Property,0.0,0,0,0,0,0,51.0
flat,vatika inxt floors,sector 82a ,75.0,7500.0,1000.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),,1000.0,650.0,2,2,2,1.0,,Undefined,2.0,0,0,0,0,0,49.0
flat,palam vihar society,sector 2,335.0,7444.0,4500.27,Carpet area: 4500 (418.06 sq.m.),,,4500.0,4,4,3+,2.0,,New Property,0.0,0,1,0,0,0,0.0
flat,godrej oasis,sector 88a ,150.0,8108.0,1850.02,Super Built up area 1850(171.87 sq.m.),1850.0,,,3,3,3+,11.0,North-East,New Property,0.0,0,0,0,0,0,53.0
flat,dlf new town heights,sector 91 ,165.0,6345.0,2600.47,Super Built up area 2364(219.62 sq.m.),2364.0,,,4,4,3+,11.0,West,Moderately Old,0.0,1,0,0,0,0,49.0
flat,dlf new town heights,sector 91 ,200.0,6967.0,2870.68,Super Built up area 2727(253.35 sq.m.),2727.0,,,4,4,3+,16.0,East,Moderately Old,0.0,1,1,1,0,0,81.0
flat,supertech hues,sector 68 ,90.0,7627.0,1180.02,Carpet area: 1180 (109.63 sq.m.),,,1180.0,2,2,2,1.0,East,New Property,0.0,0,0,0,0,0,45.0
flat,krrish florence estate,sector 70 ,125.0,6703.0,1864.84,Super Built up area 1865(173.26 sq.m.),1865.0,,,3,3,3,18.0,North-East,Under Construction,0.0,0,0,0,0,0,49.0
flat,piedmont taksila heights,sector 37c ,100.0,6506.0,1537.04,Carpet area: 1537 (142.79 sq.m.),,,1537.0,3,3,3+,8.0,,Relatively New,0.0,0,0,0,0,0,0.0
flat,experion heartsong,dwarka expressway ,108.0,6150.0,1756.1,Built Up area: 1758 (163.32 sq.m.),,1758.0,,3,3,0,,,Under Construction,0.0,0,0,0,0,0,38.0
flat,ss the leaf,sector 85 ,215.0,8928.0,2408.15,Super Built up area 2408(223.71 sq.m.),2408.0,,,3,5,3,2.0,,New Property,0.0,0,0,0,0,0,51.0
flat,m3m urbana,sector 67 ,100.0,12106.0,826.04,Built Up area: 826 (76.74 sq.m.),,826.0,,1,1,1,17.0,South,Relatively New,0.0,0,0,0,0,0,66.0
flat,aipl zen residences,sector 70a ,165.0,13074.0,1262.05,Super Built up area 1262(117.24 sq.m.),1262.0,,,2,2,3,23.0,North-West,New Property,0.0,0,0,0,0,0,49.0
flat,dlf regal gardens,sector 90 ,179.0,8081.0,2215.07,Carpet area: 2215 (205.78 sq.m.),,,2215.0,4,3,3+,10.0,North-East,Moderately Old,0.0,0,0,0,0,0,23.0
flat,godrej air,sector 85 ,180.0,13136.0,1370.28,Carpet area: 127.3,,,127.0,3,3,3,30.0,,Under Construction,2.0,0,0,0,0,0,22.0
flat,suncity vatsal valley,gwal pahari,145.0,10139.0,1430.12,Built Up area: 1430 (132.85 sq.m.)Carpet area: 760 sq.ft. (70.61 sq.m.),,1430.0,760.0,3,3,3,4.0,,Under Construction,0.0,0,0,0,0,0,0.0
flat,project krishna colony,sector 7 ,36.0,5142.0,700.12,Built Up area: 700 (65.03 sq.m.),,700.0,,2,2,1,0.0,,Relatively New,0.0,0,0,0,0,0,0.0
flat,mvn athens,sohna road,25.0,4258.0,587.13,Built Up area: 587 (54.53 sq.m.),,587.0,,2,2,1,0.0,,Relatively New,0.0,0,0,0,0,0,0.0
flat,m3m antalya hills,sector 79 ,115.0,7496.0,1534.15,Super Built up area 1534(142.51 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1103 sq.ft. (102.47 sq.m.),1534.0,1200.0,1103.0,3,3,3+,1.0,,Under Construction,0.0,0,1,0,0,0,0.0
flat,central park flower valley,sohna road road,165.0,17441.0,946.05,Carpet area: 946 (87.89 sq.m.),,,946.0,3,3,0,1.0,,Undefined,0.0,0,0,0,0,0,51.0
flat,m3m capital,sector 113 ,290.0,12619.0,2298.12,Carpet area: 2298 (213.49 sq.m.),,,2298.0,4,4,3+,11.0,North,Under Construction,0.0,1,1,0,0,0,47.0
flat,ansal heights,sector 92 ,60.0,4546.0,1319.84,Super Built up area 1320(122.63 sq.m.),1320.0,,,2,2,3,11.0,,Under Construction,2.0,0,0,0,0,1,120.0
flat,malibu towne,sector 47,240.0,10000.0,2400.0,Carpet area: 2400 (222.97 sq.m.),,,2400.0,3,3,0,0.0,West,Moderately Old,0.0,0,0,0,0,0,52.0
flat,aipl zen residences,sector 70a ,125.0,9904.0,1262.12,Carpet area: 1262 (117.24 sq.m.),,,1262.0,2,2,3,19.0,,Undefined,0.0,0,0,0,0,0,0.0
flat,m3m heights,sector 65 ,215.0,15003.0,1433.05,Built Up area: 1433 (133.13 sq.m.),,1433.0,,2,2,3+,28.0,East,Undefined,0.0,0,0,0,0,0,59.0
flat,hcbs sports ville,sohna road,29.5,3970.0,743.07,Built Up area: 743 (69.03 sq.m.)Carpet area: 519 sq.ft. (48.22 sq.m.),,743.0,519.0,2,2,1,4.0,,Undefined,0.0,0,0,0,0,0,38.0
flat,hcbs sports ville,sohna road,38.0,5067.0,749.95,Built Up area: 750 (69.68 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),,750.0,650.0,2,2,2,9.0,East,Undefined,0.0,0,0,0,0,0,60.0
flat,housing apna enclave,sector 4 ,39.0,4105.0,950.06,Built Up area: 950 (88.26 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),,950.0,750.0,2,2,1,1.0,North-East,Undefined,0.0,0,0,0,0,0,45.0
flat,assotech blith,sector 99 ,160.0,6667.0,2399.88,Built Up area: 2400 (222.97 sq.m.),,2400.0,,3,4,0,15.0,,Undefined,0.0,0,0,0,0,0,96.0
flat,pareena mi casa,sector 68 ,170.0,8504.0,1999.06,Super Built up area 1999(185.71 sq.m.),1999.0,,,4,4,3,2.0,,New Property,0.0,0,0,0,0,0,46.0
flat,suncity heights,sector 54 ,325.0,14118.0,2302.03,Carpet area: 2302 (213.86 sq.m.),,,2302.0,3,3,3+,0.0,East,Old Property,1.0,0,0,1,0,0,37.0
flat,lotus homz,sector 111 ,60.0,8450.0,710.06,Carpet area: 710 (65.96 sq.m.),,,710.0,2,2,3,9.0,East,New Property,1.0,0,0,0,0,0,83.0
flat,ramson kshitij sec-95 gurugram,sector 95 ,27.0,2700.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),1000.0,,550.0,2,2,0,1.0,West,Undefined,2.0,0,0,0,0,0,56.0
flat,maruti vihar colony,sector 28,95.0,8886.0,1069.1,Carpet area: 1069 (99.31 sq.m.),,,1069.0,2,1,1,1.0,,Old Property,0.0,0,0,0,0,0,60.0
flat,m3m heights,sector 65 ,265.0,18492.0,1433.05,Super Built up area 1433(133.13 sq.m.),1433.0,,,2,2,3,4.0,North-East,New Property,0.0,0,1,0,0,0,43.0
flat,supertech basera,sector 79 ,36.0,7643.0,471.02,Built Up area: 546 (50.73 sq.m.)Carpet area: 471 sq.ft. (43.76 sq.m.),,546.0,471.0,2,2,1,4.0,,New Property,0.0,0,0,0,0,0,148.0
flat,signature global the millennia,sector 37d ,55.0,9166.0,600.04,Super Built up area 600(55.74 sq.m.),600.0,,,2,2,3,3.0,,New Property,0.0,0,0,0,0,0,49.0
flat,m3m soulitude,sector 89 ,132.0,16923.0,780.0,Carpet area: 780 (72.46 sq.m.),,,780.0,3,3,3,1.0,,Under Construction,2.0,0,0,0,0,0,49.0
flat,raheja vanya,sector 99a ,59.0,3975.0,1484.28,Super Built up area 1252.13(116.33 sq.m.),1252.0,,,2,2,3,1.0,East,Under Construction,0.0,0,0,0,0,1,15.0
flat,"ganpati apartment  2, laxman vihar phase 1",sector 4,45.0,4705.0,956.43,Carpet area: 850 (78.97 sq.m.),,,850.0,2,2,1,0.0,East,Relatively New,2.0,0,0,0,0,0,16.0
flat,ramprastha the atrium,sector 37d ,90.0,6225.0,1445.78,Super Built up area 1285(119.38 sq.m.)Built Up area: 1185 sq.ft. (110.09 sq.m.)Carpet area: 975 sq.ft. (90.58 sq.m.),1285.0,1185.0,975.0,3,3,2,13.0,South-East,Relatively New,0.0,0,0,0,0,0,52.0
flat,m3m golfestate,sector 79 ,140.0,10000.0,1400.0,Carpet area: 1400 (130.06 sq.m.),,,1400.0,2,2,2,4.0,East,Undefined,2.0,1,1,0,1,0,60.0
flat,eldeco accolade,sohna road,95.0,6542.0,1452.16,Super Built up area 1452(134.9 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),1452.0,,849.0,2,2,3+,6.0,East,New Property,0.0,0,1,0,0,0,72.0
flat,m3m heights,sector 65 ,300.0,18000.0,1666.67,Super Built up area 1828(169.83 sq.m.),1828.0,,,3,3,3,20.0,South-East,Under Construction,0.0,0,0,0,0,0,38.0
flat,m3m heights,sector 65 ,367.0,17990.0,2040.02,Super Built up area 2040(189.52 sq.m.),2040.0,,,3,3,2,27.0,,Under Construction,0.0,1,0,0,0,0,74.0
flat,vatika sovereign next,sector 82a ,385.0,7500.0,5133.33,Carpet area: 5140 (477.52 sq.m.),,,5140.0,5,6,3+,6.0,,New Property,0.0,1,0,1,0,0,126.0
flat,m3m heights,sector 65 ,329.0,17997.0,1828.08,Super Built up area 1828(169.83 sq.m.),1828.0,,,3,3,3,33.0,East,New Property,0.0,0,0,0,0,0,13.0
flat,m3m heights,sector 65 ,233.0,18477.0,1261.03,Super Built up area 1261(117.15 sq.m.),1261.0,,,2,2,3,35.0,North-East,Under Construction,0.0,0,0,0,0,0,105.0
flat,m3m heights,sector 65 ,279.0,14168.0,1969.23,Super Built up area 1828(169.83 sq.m.),1828.0,,,3,3,3,26.0,East,New Property,0.0,0,0,0,0,0,76.0
flat,allure homes,sector 12 ,72.0,7272.0,990.1,Carpet area: 990 (91.97 sq.m.),,,990.0,2,2,1,2.0,,Relatively New,0.0,0,0,0,0,1,49.0
flat,zara aavaas,sector 104 ,40.0,7036.0,568.5,Super Built up area 568.46(52.81 sq.m.),568.0,,,2,2,1,4.0,North,Relatively New,2.0,0,0,0,0,0,44.0
flat,sidhartha ncr one phase,sector 95 ,56.0,4105.0,1364.19,Super Built up area 1364(126.72 sq.m.),1364.0,,,2,2,2,10.0,,Relatively New,0.0,0,0,0,0,0,116.0
flat,chd avenue,sector 71 ,110.0,6790.0,1620.03,Super Built up area 1620(150.5 sq.m.),1620.0,,,3,3,3,11.0,,Relatively New,2.0,0,0,0,0,1,49.0
flat,ramprastha the edge towers,sector 37d ,71.0,5420.0,1309.96,Super Built up area 1310(121.7 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),1310.0,1100.0,1000.0,2,2,3,10.0,South-East,New Property,0.0,0,0,0,0,1,60.0
flat,supertech araville,sector 79 ,78.0,6024.0,1294.82,Super Built up area 1295(120.31 sq.m.),1295.0,,,2,2,3+,0.0,,New Property,2.0,0,0,0,0,1,23.0
flat,imperia aashiyara,sector 37c ,40.0,5882.0,680.04,Carpet area: 680 (63.17 sq.m.),,,680.0,2,2,3,3.0,,Under Construction,0.0,0,0,0,0,0,63.0
flat,la vida by tata housing,sector 113 ,185.0,11716.0,1579.04,Super Built up area 1579(146.69 sq.m.),1579.0,,,3,2,2,7.0,East,New Property,0.0,0,0,0,0,0,70.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,110.0,12181.0,903.05,Super Built up area 903(83.89 sq.m.),903.0,,,2,2,1,8.0,,Under Construction,0.0,0,0,0,0,0,8.0
flat,smart world orchard,sector 61 ,141.0,12250.0,1151.02,Built Up area: 1150 (106.84 sq.m.),,1150.0,,2,2,2,2.0,,Under Construction,2.0,0,1,0,0,0,7.0
flat,supertech araville,sector 79 ,145.0,7455.0,1945.0,Carpet area: 1945 (180.7 sq.m.),,,1945.0,3,3,3,3.0,North,Relatively New,0.0,0,0,0,0,0,72.0
flat,smart world orchard,sector 61 ,220.00000000000003,13500.0,1629.63,Carpet area: 1600 (148.64 sq.m.),,,1600.0,3,3,2,1.0,North-East,Under Construction,2.0,0,0,0,0,0,113.0
flat,unitech the residences,sector 33 ,110.0,9909.0,1110.1,Super Built up area 1110(103.12 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),1110.0,1100.0,1000.0,2,2,3,9.0,East,Moderately Old,0.0,0,0,0,0,0,71.0
flat,emaar imperial gardens,sector 102 ,205.0,9876.0,2075.74,Carpet area: 2025 (188.13 sq.m.),,,2025.0,3,4,3+,14.0,South,Relatively New,0.0,1,0,0,0,0,15.0
flat,sare homes,sector 92 ,60.0,5000.0,1200.0,Carpet area: 1200 (111.48 sq.m.),,,1200.0,3,2,3,4.0,,Moderately Old,0.0,0,0,0,0,0,57.0
flat,greenopolis,sector 89 ,80.0,4820.0,1659.75,Super Built up area 1660(154.22 sq.m.),1660.0,,,2,3,3,8.0,,Under Construction,1.0,0,1,0,0,1,35.0
flat,pivotal devaan,sector 84 ,41.0,7032.0,583.05,Super Built up area 583(54.16 sq.m.)Built Up area: 565 sq.ft. (52.49 sq.m.)Carpet area: 483 sq.ft. (44.87 sq.m.),583.0,565.0,483.0,2,2,2,10.0,East,New Property,0.0,0,0,0,0,0,21.0
flat,today callidora,sector 73 ,90.0,5548.0,1622.21,Built Up area: 1622 (150.69 sq.m.),,1622.0,,3,3,3,3.0,East,Under Construction,0.0,1,0,0,0,0,38.0
flat,"m m residency, krishna colony, gurgaon",sector 7,54.0,5888.0,917.12,Carpet area: 900 (83.61 sq.m.),,,900.0,2,2,1,3.0,East,Relatively New,0.0,0,0,0,0,0,48.0
flat,signature global park 4,sector 36,82.0,7585.0,1081.08,Super Built up area 1081(100.43 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),1081.0,,650.0,3,2,2,2.0,,New Property,0.0,0,0,0,0,0,31.0
flat,chd avenue,sector 71 ,100.0,6734.0,1485.0,Super Built up area 1485(137.96 sq.m.),1485.0,,,3,3,3+,3.0,North,Relatively New,0.0,0,0,0,0,0,16.0
flat,park royal apartment,sector 56 ,185.0,9024.0,2050.09,Carpet area: 2050 (190.45 sq.m.),,,2050.0,3,4,3,7.0,,Old Property,0.0,1,0,0,0,0,57.0
flat,vatika boulevard residences and heights,sector 83 ,142.0,8000.0,1775.0,Carpet area: 1775 (164.9 sq.m.),,,1775.0,3,3,2,2.0,West,Relatively New,0.0,0,0,0,0,0,0.0
flat,signature global the millennia,sector 37d ,55.0,9166.0,600.04,Super Built up area 850(78.97 sq.m.)Built Up area: 610 sq.ft. (56.67 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),850.0,610.0,600.0,2,2,3,3.0,,New Property,2.0,0,0,0,0,0,0.0
flat,m3m heights,sector 65 ,229.0,15980.0,1433.04,Carpet area: 1433 (133.13 sq.m.),,,1433.0,2,2,3,8.0,,Under Construction,0.0,0,1,0,0,0,103.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,97.0,10601.0,915.01,Super Built up area 915(85.01 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),915.0,,600.0,2,2,2,12.0,,New Property,0.0,0,0,0,0,0,21.0
flat,tulip monsella,sector 53 ,825.0,28000.0,2946.43,Super Built up area 2940(273.13 sq.m.),2940.0,,,3,4,3,8.0,,Under Construction,0.0,1,0,0,0,0,20.0
flat,shyamkunj ashok vihar pahse 2,sector 3 phase 2,30.0,4444.0,675.07,Carpet area: 675 (62.71 sq.m.),,,675.0,2,2,1,1.0,East,Relatively New,0.0,0,0,0,0,0,77.0
flat,godrej nature plus,sector 33,165.0,14335.0,1151.03,Carpet area: 1151 (106.93 sq.m.),,,1151.0,2,2,3,1.0,East,Under Construction,0.0,0,0,0,0,0,146.0
flat,m3m heights,sector 65 ,199.0,15793.0,1260.05,Super Built up area 1260(117.06 sq.m.),1260.0,,,2,2,2,26.0,,Under Construction,0.0,0,0,0,0,0,0.0
flat,m3m the marina,sector 68 ,100.0,12500.0,800.0,Carpet area: 800 (74.32 sq.m.),,,800.0,2,2,3,21.0,,Relatively New,2.0,0,0,0,0,0,49.0
flat,emaar digihomes,sector 62 ,425.0,26562.0,1600.03,Carpet area: 1600 (148.64 sq.m.),,,1600.0,3,3,3,8.0,,Under Construction,0.0,0,1,0,0,0,56.0
flat,umang monsoon breeze,sector 78 ,125.0,5000.0,2500.0,Super Built up area 2350(218.32 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),2350.0,2300.0,2000.0,4,4,3,2.0,East,Relatively New,0.0,1,0,1,0,1,38.0
flat,mapsko paradise,sector 83 ,95.0,6300.0,1507.94,Carpet area: 1340 (124.49 sq.m.),,,1340.0,3,3,3,1.0,,Moderately Old,0.0,0,0,0,0,0,0.0
flat,cancon enclave,sector 4 ,105.0,7777.0,1350.14,Carpet area: 1350 (125.42 sq.m.),,,1350.0,3,2,2,2.0,,New Property,0.0,0,0,0,0,0,53.0
flat,tata primanti,sector 72 ,410.0,14100.0,2907.8,Super Built up area 2905(269.88 sq.m.),2905.0,,,4,5,3+,39.0,,New Property,0.0,1,0,0,0,1,52.0
flat,mrg world ultimus,sector 90 ,50.0,6983.0,716.02,Carpet area: 716 (66.52 sq.m.),,,716.0,2,2,2,1.0,North-East,Under Construction,0.0,0,0,0,0,0,43.0
flat,sonata group housing gh 24,manesar,165.0,5892.0,2800.41,Carpet area: 2800 (260.13 sq.m.),,,2800.0,4,3,3,8.0,,New Property,0.0,1,0,0,0,0,54.0
flat,bptp pedestal,sector 70a ,160.0,10158.0,1575.11,Carpet area: 1575 (146.32 sq.m.),,,1575.0,3,3,3,2.0,North-East,New Property,2.0,1,0,0,0,1,34.0
flat,smart world orchard,sector 61 ,210.0,13750.0,1527.27,Super Built up area 1549(143.91 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),1549.0,,1500.0,3,2,3,3.0,South,Under Construction,0.0,0,0,0,0,0,60.0
flat,hsiidc sidco aravali,manesar,90.0,3648.0,2467.11,Super Built up area 2467(229.19 sq.m.),2467.0,,,4,4,3,7.0,,Moderately Old,0.0,0,0,0,0,0,68.0
flat,godrej aria,sector 79 ,110.0,7772.0,1415.34,Super Built up area 1351(125.51 sq.m.),1351.0,,,2,2,3+,4.0,North-East,New Property,0.0,0,0,0,0,0,24.0
flat,assotech blith,sector 99 ,92.0,6739.0,1365.19,Super Built up area 1365(126.81 sq.m.),1365.0,,,2,2,3+,22.0,,Under Construction,0.0,0,0,0,0,0,78.0
flat,sare crescent parc,sector 92 ,70.0,5556.0,1259.9,Built Up area: 140 (117.06 sq.m.),,140.0,,3,3,2,14.0,,Under Construction,0.0,0,0,0,0,0,45.0
flat,unitech vistas,sector 70 ,99.0,6325.0,1565.22,Super Built up area 1565(145.39 sq.m.),1565.0,,,3,4,2,11.0,,Under Construction,0.0,0,0,0,0,0,0.0
flat,supertech araville,sector 79 ,71.5,6061.0,1179.67,Super Built up area 1295(120.31 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),1295.0,,1250.0,2,2,3+,17.0,North,New Property,0.0,0,0,0,0,1,0.0
flat,ansal housing highland park,sector 103 ,87.5,6429.0,1361.02,Super Built up area 1361(126.44 sq.m.),1361.0,,,2,2,3,3.0,,New Property,0.0,0,0,0,0,0,0.0
flat,tulip white,sector 69 ,91.0,6862.0,1326.14,Carpet area: 1326 (123.19 sq.m.),,,1326.0,3,2,2,12.0,,Moderately Old,0.0,0,0,0,0,0,46.0
flat,mapsko casa bella,sector 82 ,125.0,6377.0,1960.17,Super Built up area 1960(182.09 sq.m.),1960.0,,,3,4,3+,8.0,,Under Construction,0.0,0,0,0,0,0,0.0
flat,unitech uniworld gardens,sector 47 ,105.0,10531.0,997.06,Carpet area: 997 (92.62 sq.m.),,,997.0,2,2,2,3.0,North-East,Relatively New,0.0,0,0,0,0,0,59.0
flat,ild grand,sector 37c ,66.0,5038.0,1310.04,Built Up area: 1310 (121.7 sq.m.),,1310.0,,2,2,3+,14.0,,Undefined,0.0,0,0,0,0,0,174.0
flat,m3m capital,sector 113 ,183.0,13969.0,1310.04,Built Up area: 1310 (121.7 sq.m.),,1310.0,,2,2,0,7.0,,Undefined,2.0,0,0,0,0,0,156.0
flat,unitech vistas,sector 70 ,52.56,4800.0,1095.0,Super Built up area 1095(101.73 sq.m.),1095.0,,,2,2,2,9.0,,Under Construction,0.0,0,0,0,0,1,49.0
flat,ramprastha the edge towers,sector 37d ,80.0,5797.0,1380.02,Super Built up area 1380(128.21 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),1380.0,1300.0,1200.0,2,2,3,2.0,North-East,Relatively New,1.0,0,0,0,0,0,49.0
flat,smart world gems,sector 89 ,171.0,12000.0,1425.0,Built Up area: 1423 (132.2 sq.m.),,1423.0,,3,2,0,3.0,,Undefined,1.0,0,0,0,0,0,107.0
flat,sapphire eighty three,sector 83 ,65.0,9286.0,699.98,Built Up area: 700 (65.03 sq.m.),,700.0,,1,1,0,6.0,,Undefined,2.0,0,0,0,0,0,139.0
flat,pareena coban residences,sector 99a ,130.0,6510.0,1996.93,Built Up area: 1997 (185.53 sq.m.),,1997.0,,3,3,0,16.0,,Undefined,2.0,0,0,0,0,0,130.0
flat,sare crescent parc,sector 92 ,82.0,5384.0,1523.03,Built Up area: 1523 (141.49 sq.m.),,1523.0,,3,3,3+,12.0,West,Undefined,0.0,0,0,0,0,0,103.0
flat,dlf the grove,sector 54 ,570.0,41245.0,1381.99,Built Up area: 1382 (128.39 sq.m.),,1382.0,,3,3,3,1.0,East,Undefined,0.0,0,0,0,0,0,101.0
