property_type,society,sector,price_in_lacs,price_per_sqft_inrs,builtup,bedRoom,bathroom,balcony,floorNum,agePossession,furnish_type,servant_room,study room,pooja room,store_room,others,luxury_score
house,dlf new town heights,sector 86 ,250.0,7058.0,3400.0,4,4,3+,3.0,Moderately Old,0.0,1,1,1,1,0,98.0
house,puri diplomatic greens,sector 111 ,900.0,11250.0,8000.0,5,5,3+,3.0,Relatively New,0.0,1,0,0,0,0,7.0
house,independent,sector 40 ,210.0,23333.0,900.0,3,3,2,3.0,Moderately Old,0.0,0,0,0,0,1,22.0
house,independent,sector 14 ,450.0,20000.0,2777.0,5,5,1,1.0,Relatively New,0.0,0,0,0,0,0,7.0
house,independent,sector 43,650.0,35400.0,1936.8,5,4,3+,3.0,Moderately Old,0.0,1,0,1,0,0,9.0
house,independent,sector 23 ,500.0,16244.0,3077.36,4,4,2,2.0,Old Property,2.0,0,0,0,0,0,38.0
house,international city by sobha phase 1,sector 109 ,550.0,21605.0,2431.76,4,4,3+,2.0,New Property,0.0,1,0,0,0,0,0.0
house,international city by sobha phase 2,sector 109 ,565.0,10463.0,5401.52,4,4,3+,2.0,New Property,1.0,1,0,0,0,1,151.0
house,emaar mgf marbella,sector 66 ,880.0000000000001,41615.0,2399.48,4,4,3+,3.0,Relatively New,0.0,1,0,1,1,0,74.0
house,independent,sector 4 ,325.0,14444.0,2248.84,3,3,2,2.0,Old Property,2.0,0,0,0,0,0,24.0
house,independent,sector 4 ,500.0,10101.0,4949.599999999999,3,3,2,1.0,Old Property,2.0,0,0,0,0,0,44.0
house,independent,sector 50,1045.0,38703.0,4000.0,4,5,2,3.0,Moderately Old,2.0,1,1,1,0,0,0.0
house,vipul tatvam villa,sector 48 ,1950.0,22222.0,8769.4,5,6,3,2.0,Moderately Old,0.0,1,1,1,1,0,22.0
house,independent,sector 82 ,750.0,23148.0,3238.76,5,5,3+,2.0,Relatively New,0.0,1,0,1,0,0,0.0
house,independent,sector 4,67.0,8557.0,87.0,3,2,1,1.0,Moderately Old,0.0,0,0,1,0,1,0.0
house,international city by sobha phase 1,sector 109 ,570.0,10556.0,5401.52,4,5,3+,3.0,Relatively New,0.0,1,1,1,1,0,0.0
house,independent,sector 9 ,320.0,13519.0,2367.2,3,3,2,1.0,Old Property,2.0,0,0,0,0,0,0.0
house,vipul tatvam villa,sector 48 ,769.0,24069.0,3195.72,4,5,3,2.0,Moderately Old,0.0,1,1,1,1,0,0.0
house,independent,sector 82 ,700.0,21605.0,3238.76,4,4,3+,1.0,Relatively New,0.0,1,1,1,0,0,31.0
house,independent,sector 7,155.0,13889.0,120.0,2,2,2,1.0,Moderately Old,0.0,0,0,0,0,0,12.0
house,independent,sector 7 ,385.0,14650.0,2625.44,4,4,3,3.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 7 ,200.0,13889.0,160.0,2,2,2,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 7 ,310.0,13778.0,2248.84,3,3,2,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 7 ,225.0,15625.0,160.0,3,3,2,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 50,700.0,23333.0,3400.0,4,4,2,3.0,Old Property,0.0,1,0,0,0,0,0.0
house,vipul tatvam villa,sector 48 ,850.0,21250.0,4000.0,4,5,3+,2.0,Moderately Old,2.0,1,1,1,0,1,9.0
house,emaar mgf marbella,sector 66 ,869.9999999999999,38667.0,2248.84,4,5,2,3.0,New Property,2.0,1,1,0,0,0,0.0
house,international city by sobha phase 2,sector 109 ,1250.0,26667.0,4497.68,5,6,3,3.0,Relatively New,0.0,1,1,1,1,0,0.0
house,international city by sobha phase 2,sector 109 ,680.0,12593.0,5401.52,4,5,3,2.0,Relatively New,0.0,1,0,0,0,0,0.0
house,international city by sobha phase 2,sector 109 ,950.0,26389.0,3593.84,7,6,3,3.0,Relatively New,0.0,1,1,1,0,0,0.0
house,international city by sobha phase 2,sector 109 ,700.0,12963.0,5401.52,5,6,2,2.0,Relatively New,0.0,1,0,0,0,0,0.0
house,international city by sobha phase 2,sector 109 ,620.0,25514.0,2431.76,5,5,2,2.0,Relatively New,0.0,1,0,0,0,0,15.0
house,huda sector-56 gurgaon,sector 56 ,360.0,24845.0,1452.6,5,5,3+,3.0,Moderately Old,0.0,0,0,0,0,1,0.0
house,international city by sobha phase 1,sector 109 ,590.0,24280.0,2431.76,4,5,2,2.0,Relatively New,0.0,1,0,0,0,0,0.0
house,international city by sobha phase 1,sector 109 ,585.0,26423.0,2216.56,4,5,3+,2.0,Relatively New,0.0,1,0,0,0,0,25.0
house,bptp visionnaire,sector 70a ,400.0,6666.0,6000.0,4,4,3+,2.0,Relatively New,0.0,1,0,0,0,0,57.0
house,bptp visionnaire,sector 70a ,535.0,8916.0,6000.0,4,4,3+,3.0,Relatively New,2.0,1,1,1,1,0,24.0
house,independent,sector 25,660.0,36667.0,1796.92,6,7,3+,2.0,Moderately Old,0.0,1,1,0,0,0,0.0
house,international city by sobha phase 1,sector 109 ,630.0,9000.0,7000.0,4,5,3+,2.0,Relatively New,0.0,0,0,0,0,0,50.0
house,international city by sobha phase 1,sector 109 ,1200.0,20000.0,7000.0,5,6,3,2.0,Relatively New,0.0,1,1,0,0,0,0.0
house,independent,sector 105,65.0,9028.0,80.0,3,2,1,1.0,Relatively New,0.0,0,0,1,0,1,0.0
house,independent,sector 4,55.0,4074.0,1350.0,3,3,2,2.0,Relatively New,0.0,0,0,0,0,1,0.0
house,ansal sushant lok plots,sector 43,580.0,29974.0,1936.8,6,6,3,2.0,Relatively New,0.0,1,0,0,0,1,0.0
house,international city by sobha phase 1,sector 109 ,600.0,24691.0,2431.76,4,5,3+,2.0,Relatively New,0.0,1,0,0,0,0,0.0
house,independent,sector 57 ,625.0,23496.0,2660.0,9,9,3+,3.0,New Property,0.0,1,0,0,0,0,0.0
house,independent,sector 31 ,369.0,23699.0,1560.2,4,4,2,2.0,Moderately Old,0.0,1,1,1,0,0,0.0
house,independent,sector 43,250.0,25960.0,107.0,2,7,3,4.0,Relatively New,0.0,0,0,0,0,1,0.0
house,independent,sector 43,550.0,28424.0,1936.8,1,1,0,1.0,Old Property,0.0,0,0,0,0,1,0.0
house,unitech deerwood chase,sector 50,1500.0,33333.0,4497.68,4,4,2,2.0,Moderately Old,0.0,1,0,0,0,0,0.0
house,unitech aspen greens,sector 50,695.0,4490.0,2160.0,3,3,1,2.0,Moderately Old,0.0,1,0,0,0,0,0.0
house,ansals palam vihar,sector 2,570.0,14729.0,4550.0,5,5,2,2.0,Old Property,0.0,0,0,1,0,0,0.0
house,international city by sobha phase 2,sector 109 ,1130.0,25111.0,4497.68,7,5,3+,4.0,Relatively New,0.0,1,1,1,0,1,14.0
house,international city by sobha phase 2,sector 109 ,1125.0,25000.0,4497.68,7,5,3+,4.0,Relatively New,0.0,1,1,1,0,0,0.0
house,bptp visionnaire,sector 70a ,402.0,7309.0,5500.0,4,4,3+,3.0,Relatively New,0.0,1,1,1,1,0,0.0
house,international city by sobha phase 1,sector 109 ,570.0,10556.0,5401.52,4,4,3+,4.0,Relatively New,0.0,1,1,0,0,0,0.0
house,independent,sector 7,66.0,12000.0,550.0,3,1,1,3.0,Relatively New,0.0,0,0,0,0,1,0.0
house,huda ashok vihar phase,sector 4,70.0,10233.0,684.0,3,2,1,2.0,New Property,0.0,0,1,0,0,0,0.0
house,independent,sector 24,145.0,26852.0,60.0,3,3,1,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,ashok vihar phase 3 gurgaon,sector 3 phase 3 extension,95.0,8878.0,1070.0,4,3,2,1.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 9a ,450.0,14286.0,3152.68,9,9,3+,3.0,Relatively New,0.0,0,1,1,0,1,0.0
house,independent,sector 3 ,90.0,8928.0,1008.0,3,1,0,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 41,700.0,28283.0,2474.8,7,7,3+,3.0,Moderately Old,0.0,1,1,1,1,0,61.0
house,independent,sector 56 ,400.0,26613.0,1506.4,4,4,3+,2.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 7,90.0,10000.0,100.0,2,4,3,3.0,Old Property,0.0,1,0,0,0,1,0.0
house,independent,sector 24,275.0,7666.0,3000.0,7,7,3+,3.0,Moderately Old,0.0,0,0,0,0,1,31.0
house,prem kunj,sohna road road,50.0,7407.0,725.0,2,4,3,3.0,Relatively New,0.0,0,0,1,0,0,0.0
house,independent,sector 6,50.0,8333.0,600.0,3,3,2,2.0,Moderately Old,0.0,0,0,1,0,0,39.0
house,independent,sector 105,60.0,13333.0,450.0,3,3,0,3.0,Moderately Old,2.0,0,0,0,0,0,99.0
house,independent,sector 105,35.0,7778.0,555.0,2,2,1,2.0,Moderately Old,0.0,0,0,0,0,0,29.0
house,dlf city plots,sector 26,400.0,40775.0,979.16,2,3,2,2.0,Relatively New,0.0,0,0,0,0,0,0.0
house,not applicable,sector 11,220.00000000000003,12222.0,1800.0,4,3,2,1.0,Old Property,0.0,0,1,1,0,0,9.0
house,independent,sector 7,800.0,22222.0,3593.84,4,5,3+,1.0,Old Property,0.0,1,1,1,0,0,0.0
house,independent,sector 8 ,82.0,9111.0,100.0,2,3,3,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 12,70.0,4117.0,1700.0,4,4,1,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 11,95.0,7308.0,1300.0,5,3,0,1.0,Relatively New,1.0,0,0,0,0,0,107.0
house,housing board colony,sector 28,350.0,25926.0,1345.0,2,6,3,3.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 26,600.0,33333.0,1796.92,3,5,3+,3.0,Old Property,0.0,0,0,0,0,0,0.0
house,ansal heights,sector 92 ,275.0,9793.0,5000.0,4,4,3+,3.0,Relatively New,0.0,0,1,1,0,0,0.0
house,ninex city,sector 76 ,175.0,6250.0,3111.0,4,4,0,14.0,New Property,0.0,0,0,0,0,0,0.0
house,spaze privy,sector 72 ,310.0,8486.0,3653.0,5,5,3+,21.0,Relatively New,0.0,0,0,0,0,0,0.0
house,signature global park,sohna road,85.0,7589.0,1120.0,3,2,2,1.0,Under Construction,0.0,0,0,0,0,0,0.0
house,independent,sector 12,90.0,13333.0,675.0,2,4,0,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,my home,new sector 2,34.0,12592.0,270.0,2,2,2,3.0,Moderately Old,0.0,0,0,0,0,0,15.0
house,independent,sector 2,500.0,15384.0,3611.0,6,6,2,1.0,Moderately Old,0.0,0,0,0,0,0,53.0
house,independent,sector 14 ,500.0,22222.0,2248.84,3,3,3,1.0,Moderately Old,2.0,0,0,0,0,0,7.0
house,unitech uniworld resorts,sector 33 ,950.0,23333.0,4497.68,5,7,3+,2.0,Under Construction,0.0,1,1,1,1,0,22.0
house,independent,sector 56 ,725.0,29336.0,2722.28,8,8,3+,0.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 3,150.0,10288.0,210.0,3,3,0,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,dlf gardencity enclave,sector 93 ,130.0,11284.0,1152.0,3,2,1,3.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 5 ,375.0,11029.0,3400.0,5,5,3+,3.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 7,115.0,8518.0,150.0,5,3,2,2.0,Old Property,0.0,0,0,1,0,0,0.0
house,house number b-34,sector 5 ,80.0,8888.0,900.0,2,2,1,1.0,Old Property,0.0,0,0,0,0,0,16.0
house,independent,sector 21,160.0,11852.0,120.0,5,5,2,3.0,Relatively New,1.0,0,0,0,0,0,77.0
house,independent,sector 26,700.0,39265.0,1786.16,5,5,2,3.0,Relatively New,0.0,1,0,0,0,0,7.0
house,independent,sector 9,50.0,6083.0,822.0,3,2,1,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 21,45.0,8411.0,594.0,3,2,1,1.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 4,412.0,8889.0,4637.56,2,1,3+,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,ats tourmaline,sector 109 ,187.0,8697.0,2150.0,3,4,0,12.0,Relatively New,0.0,0,0,0,0,0,8.0
house,independent,sector 3 phase 3 extension,85.0,8500.0,1000.0,1,1,0,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,bhawani enclave,sector 12,42.0,8235.0,567.0,3,3,0,2.0,New Property,0.0,0,0,1,0,0,49.0
house,independent,sector 105,120.0,13333.0,900.0,4,4,1,2.0,Moderately Old,0.0,0,0,0,0,1,7.0
house,independent,sector 50 ,650.0,21667.0,3000.0,5,6,0,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 105,135.0,3857.0,3500.0,5,3,3,3.0,Moderately Old,2.0,0,0,0,0,0,0.0
house,independent,sector 57,470.0,21759.0,2162.76,3,3,2,2.0,Old Property,0.0,1,0,0,0,1,0.0
house,independent,sector 9,22.0,7407.0,37.0,2,2,2,1.0,Moderately Old,1.0,0,0,0,0,0,15.0
house,project mianwali colony,sector 12,170.0,9444.0,2000.0,1,1,2,1.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 2,600.0,20000.0,2991.28,4,4,1,2.0,Relatively New,0.0,0,0,0,0,0,16.0
house,independent,sector 55 ,280.0,18667.0,1495.64,4,4,0,2.0,Old Property,2.0,0,0,0,0,0,38.0
house,independent,sohna road,7.5,2525.0,33.0,1,1,0,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 38 ,350.0,24306.0,1441.84,3,3,2,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,project housing board colony,sector 28,258.0,17695.0,1301.96,4,2,2,2.0,Relatively New,0.0,0,0,0,0,0,0.0
house,dlf the arbour,sector 63 ,850.0,21519.0,3950.0,4,4,3+,27.0,New Property,0.0,0,0,0,0,0,0.0
house,independent,sector 21,60.0,6173.0,108.0,3,3,2,3.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 38 ,350.0,20323.0,1721.6,3,2,2,1.0,Moderately Old,0.0,0,0,0,0,0,8.0
house,huda plots,sector 56 ,295.0,20359.0,1452.6,2,2,2,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 105 ,70.0,5833.0,1200.0,3,2,2,1.0,Moderately Old,0.0,0,0,0,0,0,7.0
house,independent,sector 7,116.0,11693.0,1102.0,2,4,2,3.0,Moderately Old,0.0,0,0,0,0,1,14.0
house,independent,sector 25,1600.0,26667.0,6000.0,6,5,2,3.0,Relatively New,0.0,0,0,0,0,0,0.0
house,suncity essel towers,sector 28 ,894.9999999999999,17900.0,5000.0,5,6,3+,4.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 43,1400.0,39886.0,3507.76,9,9,3+,4.0,Moderately Old,1.0,1,0,0,0,0,111.0
house,independent,sector 50,1320.0,27155.0,4861.0,6,6,0,2.0,Moderately Old,2.0,0,0,0,0,0,106.0
house,anamika enclave,sector 12 ,600.0,14492.0,9000.0,9,9,3+,3.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 4,110.0,11111.0,990.0,3,4,1,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 37d ,250.0,13157.0,1900.0,5,5,3+,2.0,Relatively New,1.0,0,0,0,0,0,8.0
house,independent,sector 7,53.0,5888.0,900.0,2,2,0,1.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 7,200.0,11111.0,200.0,2,2,1,2.0,Relatively New,2.0,0,0,0,0,0,0.0
house,independent,sector 13,45.0,4808.0,936.0,1,1,0,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 105,37.0,8222.0,450.0,2,2,1,1.0,Moderately Old,2.0,0,0,0,0,1,69.0
house,independent,sector 8,62.0,11273.0,550.0,3,1,0,2.0,Relatively New,0.0,0,0,0,0,0,7.0
house,independent,sector 25,800.0,8000.0,11109.0,3,9,2,3.0,New Property,0.0,0,0,0,0,0,12.0
house,independent,sector 92 ,180.0,7627.0,2360.0,4,5,0,13.0,Relatively New,0.0,0,0,0,0,0,9.0
house,independent,sector 108 ,170.0,5666.0,3000.0,4,4,3+,1.0,Relatively New,0.0,0,0,0,0,0,16.0
house,independent,sector 3 phase 3 extension,55.0,5000.0,1100.0,2,1,0,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 3 phase 3 extension,150.0,5000.0,3000.0,6,1,0,1.0,New Property,0.0,0,0,0,0,0,0.0
house,independent,sector 109 ,155.0,6567.0,2360.0,3,2,0,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 4,65.0,11111.0,65.0,4,2,2,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 8,160.0,28674.0,62.0,1,6,1,3.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 7,95.0,21111.0,450.0,2,1,1,3.0,New Property,2.0,0,0,0,0,0,26.0
house,vatika sovereign next,sector 82a ,385.0,7500.0,5140.0,5,6,3+,6.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 6,66.0,10784.0,612.0,3,2,1,2.0,Old Property,0.0,0,0,0,0,0,51.0
house,independent,sector 17a ,152.0,19869.0,105.0,2,2,1,1.0,Old Property,0.0,0,0,0,0,0,31.0
house,independent,new sector 2,100.0,8796.0,120.0,3,2,2,1.0,Old Property,0.0,0,0,1,0,0,0.0
house,independent,sector 4,85.0,7522.0,1130.0,3,3,0,1.0,Moderately Old,0.0,0,0,0,0,0,14.0
house,independent,sector 7,45.0,5000.0,1000.0,3,2,0,1.0,Old Property,2.0,0,0,0,0,0,0.0
house,independent,sector 39 ,515.0,14072.0,3658.4,5,5,0,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,sector 14 rwa,sector 14 ,650.0,26000.0,2500.0,5,5,0,4.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,iffco nagar and 17b rwa,sector 17 ,350.0,24305.0,1441.84,2,5,3,3.0,Old Property,0.0,0,0,0,0,0,15.0
house,independent,sector 25,1350.0,19286.0,7000.0,9,9,0,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 2,570.0,22634.0,2431.76,9,9,3+,3.0,Moderately Old,0.0,0,0,1,0,0,0.0
house,ansal sushant lok plots,sector 43,330.0,26570.0,1237.4,1,1,0,2.0,Under Construction,0.0,0,0,0,0,0,0.0
house,independent,sector 7,175.0,11111.0,1575.0,4,2,2,2.0,Old Property,0.0,0,0,0,0,1,0.0
house,bhim garh kheri,sector 3 ,75.0,6410.0,130.0,4,2,2,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 3 ,92.0,15257.0,603.0,4,1,0,1.0,Moderately Old,2.0,0,0,0,0,0,49.0
house,independent,sector 4,110.0,6111.0,200.0,4,4,3+,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,surendra homes dayaindependentd colony,sector 6 ,75.0,15625.0,480.0,4,4,2,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 10a ,425.0,17955.0,2367.0,4,3,2,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 3 ,37.0,7916.0,480.0,1,1,1,1.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 70a ,210.0,35000.0,667.0,3,2,1,3.0,New Property,0.0,0,0,0,0,0,0.0
house,independent,sohna road road,120.0,22297.0,50.0,1,4,3+,4.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 17,300.0,11111.0,3000.0,4,4,0,1.0,Old Property,0.0,0,0,0,0,0,0.0
house,vipul tatvam villa,sector 48 ,850.0,26235.0,3238.76,4,6,3,3.0,Old Property,0.0,1,0,1,0,1,0.0
house,independent,sector 8,82.0,10224.0,891.0,2,4,0,2.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 105,115.0,3285.0,3888.0,3,2,1,1.0,Moderately Old,1.0,0,0,0,0,0,51.0
house,aindependentt raj estates,sector 63a ,850.0,27139.0,3131.16,6,6,3+,3.0,Under Construction,1.0,0,0,1,1,0,38.0
house,independent,sector 43,575.0,23662.0,2431.76,4,4,2,4.0,Under Construction,0.0,1,0,0,1,0,0.0
house,independent,sector 53 ,465.00000000000006,17574.0,2646.96,5,5,3+,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 9,60.0,10753.0,62.0,3,3,1,2.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 13,450.0,9091.0,4949.599999999999,4,5,2,2.0,Old Property,0.0,0,0,0,0,0,0.0
house,hero homes,sector 104 ,195.0,21195.0,920.0,3,5,3+,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,international city by sobha phase 1,sector 109 ,610.0,25103.0,2431.76,5,6,3+,2.0,Moderately Old,0.0,1,0,0,0,0,0.0
house,independent,manesar,200.0,14954.0,1337.0,3,1,0,3.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,housing board colony,sector 28,210.0,23333.0,100.0,2,8,3+,4.0,Moderately Old,2.0,0,0,0,0,1,33.0
house,smart world gems,sector 89 ,125.0,8784.0,1423.0,3,3,2,1.0,Under Construction,0.0,0,1,0,0,1,61.0
house,unitech espace,sector 50,1150.0,35494.0,3240.0,5,6,0,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 13,90.0,11464.0,785.0,2,4,3,3.0,Moderately Old,0.0,1,1,1,0,1,0.0
house,not applicable,sector 4,75.0,11718.0,640.0,2,4,3,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 105,130.0,11555.0,1125.0,3,3,1,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 3 ,68.0,3874.0,1755.0,5,3,0,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,bhim garh kheri,sector 3 ,150.0,7576.0,220.0,7,2,0,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 105,130.0,11556.0,1125.0,3,3,1,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 9,60.0,10753.0,62.0,2,2,1,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,sector 14 rwa,sector 14 ,650.0,20635.0,3152.68,4,4,3+,2.0,Moderately Old,1.0,0,0,0,0,0,0.0
house,independent,sector 15,107.0,11888.0,900.0,2,2,1,1.0,Old Property,0.0,1,0,0,0,0,8.0
house,independent,sector 11,210.0,17284.0,135.0,2,6,3+,3.0,Relatively New,0.0,0,0,0,0,0,9.0
house,independent,sector 31 ,460.0,32258.0,1420.32,2,2,2,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 3 phase 2,100.0,11111.0,900.0,3,4,2,2.0,Relatively New,0.0,0,0,0,0,0,0.0
house,tulip yellow,sector 69 ,295.0,16389.0,1796.92,4,3,2,3.0,New Property,0.0,0,0,1,0,1,0.0
house,huda housing board colony,sector 31 ,460.0,31506.0,1463.36,2,4,3+,3.0,Old Property,0.0,0,0,0,0,1,0.0
house,independent,sector 9,35.0,9722.0,40.0,2,2,1,2.0,Old Property,0.0,0,0,0,0,0,62.0
house,ansal celebrity homes,sector 2,520.0,10000.0,5200.0,4,5,2,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 4,40.0,8889.0,50.0,1,1,0,1.0,Moderately Old,2.0,0,0,0,0,0,7.0
house,shri shyam residency,sector 104,62.0,12400.0,900.0,3,3,1,2.0,Moderately Old,0.0,0,0,0,0,1,0.0
house,independent,sector 4,50.0,9259.0,540.0,2,3,2,3.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 4,92.0,15257.0,67.0,1,4,3,4.0,Moderately Old,0.0,0,0,0,0,1,0.0
house,independent,sohna road,150.0,14245.0,117.0,2,3,2,1.0,New Property,2.0,0,1,1,0,0,42.0
house,independent,sector 103 ,225.0,6367.0,3534.0,3,5,3+,10.0,Relatively New,0.0,0,0,0,0,0,40.0
house,independent,sector 25,1350.0,37313.0,3615.36,5,6,3+,4.0,Old Property,2.0,0,0,0,0,1,0.0
house,mian wali,sector 12,170.0,9444.0,1800.0,1,1,1,1.0,Old Property,0.0,1,0,0,0,0,7.0
house,independent,sector 7,45.0,5000.0,900.0,3,2,1,2.0,Old Property,2.0,0,0,0,0,1,39.0
house,independent,sector 105,120.0,10122.0,1185.0,3,2,1,2.0,Old Property,2.0,0,0,0,0,0,146.0
house,independent,sector 15,180.0,10000.0,200.0,4,3,1,1.0,Old Property,0.0,0,0,0,0,0,0.0
house,independent,sector 67 ,150.0,8642.0,200.0,5,3,2,2.0,New Property,0.0,0,0,0,0,0,0.0
house,palam vihar extension west zone rwa,sector 2,35.0,6481.0,600.0,2,2,0,1.0,New Property,1.0,0,0,0,0,0,0.0
house,independent,sector 3 ,55.0,6707.0,810.0,2,2,1,2.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,not applicable,sector 4,40.0,9259.0,432.0,1,1,1,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,independent,sector 67 ,300.0,11904.0,2800.0,4,4,0,3.0,Moderately Old,1.0,0,0,0,0,0,7.0
house,row house,sector 105,42.75,9135.0,1050.0,3,3,3,2.0,Relatively New,0.0,0,0,0,0,0,0.0
house,independent,sector 8,32.0,7111.0,450.0,2,3,1,1.0,Relatively New,0.0,0,0,0,0,0,8.0
house,independent,sector 4,47.0,8012.0,624.0,2,1,1,1.0,Moderately Old,0.0,0,0,0,1,0,0.0
house,madan puri,sector 7,75.0,12500.0,600.0,3,5,3,3.0,Moderately Old,0.0,0,0,0,0,0,0.0
house,indiabulls centrum park,sector 103 ,325.0,8125.0,4000.0,4,3,3+,20.0,Under Construction,0.0,0,0,0,0,0,0.0
house,huda flats,sector 7 ,230.0,17037.0,150.0,5,3,3+,3.0,Old Property,0.0,1,1,1,0,0,0.0
house,independent,sector 12,135.0,12222.0,2052.0,5,5,1,3.0,Old Property,1.0,0,0,0,0,0,0.0
house,independent,sector 6,125.0,11574.0,120.0,2,5,1,2.0,New Property,0.0,0,0,1,0,0,68.0
house,dlf city plots phase 3,sector 24,144.0,26667.0,60.0,4,2,2,1.0,Old Property,0.0,0,0,0,0,0,15.0
house,naman residency,sector 4,50.0,11111.0,450.0,2,2,2,2.0,New Property,0.0,1,1,1,0,1,49.0
house,independent,sector 2,100.0,8230.0,135.0,3,7,3+,3.0,Moderately Old,0.0,0,0,1,0,0,15.0
house,independent,sector 23 ,550.0,13095.0,4200.0,9,9,3+,3.0,Moderately Old,0.0,1,0,0,0,1,0.0
house,housing board colony,sector 28,550.0,30556.0,1796.92,4,3,3,2.0,Old Property,0.0,0,0,1,0,1,9.0
house,independent,sector 4,80.0,11852.0,75.0,2,3,1,2.0,Moderately Old,0.0,0,0,0,0,0,37.0
house,independent,sector 11,90.0,10000.0,900.0,2,4,3+,4.0,Moderately Old,0.0,0,0,0,0,0,23.0
house,independent,sector 47 ,430.0,29311.0,1463.36,3,4,2,2.0,Moderately Old,0.0,0,0,0,0,1,7.0
house,sai kripa floors 5,sector 11 ,90.0,11250.0,800.0,2,5,3,3.0,Relatively New,0.0,0,0,0,0,0,23.0
house,independent,sector 24,325.0,30384.0,1065.24,4,4,3,3.0,Old Property,2.0,0,0,0,0,0,23.0
house,independent,sector 12,371.0,19818.0,1872.24,3,3,1,4.0,Moderately Old,0.0,0,0,1,0,0,8.0
house,independent,sector 2,40.0,7619.0,583.0,2,2,1,1.0,Relatively New,0.0,0,0,0,0,0,36.0
house,rattan garden,sector 7,130.0,13499.0,963.0,2,3,2,3.0,Old Property,0.0,0,0,0,0,0,0.0
